C = 
9	6.8	4.6	6.1	6	5.8	5.7	5.5	5.6	12.4	5.2	9	6.8	4.6	6.1	4	5.8	5.7	5.5	5.6	12.4	11.2	9	6.8	4.6	6.1	7	5.8	5.7	5.5	5.6	12.4	
15.3	13.1	10.9	8.7	10.2	10.1	9.9	9.8	9.6	9.7	16.5	105.3	13.1	10.9	8.7	10.2	10.1	9.9	9.8	9.6	9.7	16.5	15.3	13.1	10.9	8.7	9.2	10.1	9.9	9.8	9.6	9.7	
17.9	16.7	14.5	12.3	10.1	11.6	11.5	11.3	11.2	11	10.1	17.9	16.7	14.5	12.3	10.1	11.6	18.5	11.3	11.2	11	11.1	17.9	16.7	14.5	12.3	10.1	11.6	11.5	11.3	11.2	11	
11.1	17.9	16.7	14.5	12.3	10.1	11.6	11.5	11.3	11.2	11	11.1	17.9	16.7	14.5	12.3	10.1	11.6	11.5	12.3	10.2	11	11.1	17.9	16.7	17.5	12.3	10.1	11.6	11.5	11.3	11.2	
9.4	9.5	16.3	9.1	12.9	10.7	8.5	10	9.9	9.7	9.6	9.4	9.5	16.3	15.1	12.9	10.7	8.5	10	9.9	9.7	9.6	11.4	9.5	16.3	15.1	12.9	10.7	8.5	10	9.9	9.7	
7.1	6.9	7	13.8	12.6	10.4	8.2	6	7.5	7.4	7.2	7.1	9.9	7	13.8	12.6	10.4	8.2	6	8.5	7.4	7.2	7.1	6.9	7	13.8	12.6	10.4	8.2	6	7.5	7.4	
4.8	4.7	4.5	4.6	11.4	10.2	8	5.8	3.6	5.1	11	4.8	4.7	4.5	4.6	11.4	10.2	8	5.8	3.6	5.1	5	4.8	4.7	4.5	4.6	11.4	10.2	8	5.8	3.6	8.1	
4.9	4.7	4.6	4.4	4.5	11.3	10.1	4.9	5.7	3.5	5	4.9	4.7	4.6	4.4	4.5	11.3	10.1	7.9	5.7	3.5	5	4.9	3.7	4.6	4.4	4.5	11.3	10.1	7.9	5.7	11.6	
10.2	9.1	8.9	8.8	8.6	8.7	15.5	14.3	12.1	9.9	7.7	9.2	12.1	8.9	8.8	8.6	8.7	15.5	14.3	12.1	9.9	7.7	9.2	9.1	7.9	8.8	8.6	8.7	15.5	14.3	12.1	9.9	
10.1	11.6	11.5	11.3	11.2	11	11.1	17.9	16.7	14.5	12.3	10.1	11.6	11.5	11.3	11.2	11	11.1	17.9	16.7	14.5	12.3	10.1	11.6	11.5	11.3	11.2	11	11.1	17.9	16.7	14.5	
4.6	2.4	3.9	3.8	3.6	3.5	3.3	3.4	10.2	9	6.8	4.6	2.4	3.9	7.8	3.6	3.5	3.3	3.4	10.2	9	6.8	4.6	2.4	3.9	3.8	3.6	3.5	3.3	3.4	10.2	5	
10.5	8.3	6.1	7.6	7.5	7.3	7.2	7	7.1	13.9	12.7	10.5	8.3	6.1	7.6	5.5	7.3	7.2	7	7.1	13.9	12.7	10.5	8.3	7.1	7.6	7.5	7.3	7.8	7	7.1	13.9	
11.6	9.4	7.2	5	6.5	6.4	6.2	6.1	5.9	6	12.8	11.6	9.4	7.2	5	6.5	6.4	6.2	6.1	5.9	6	12.8	11.6	13.4	7.2	5	6.5	6.4	6.2	6.1	5.9	6	
16.2	15	12.8	10.6	8.4	9.9	9.8	9.6	9.5	9.3	9.4	16.2	15	12.8	10.6	8.4	9.9	9.8	9.6	9.5	9.3	9.4	16.2	15	12.8	10.6	8.4	9.9	9.8	9.6	9.5	12.3	
8.7	16.5	15.3	13.1	10.9	8.7	10.2	10.1	9.9	9.8	9.6	9.7	16.5	15.3	13.1	10.9	8.7	10.2	10.1	15.9	9.8	9.6	9.7	16.5	15.3	10.1	10.9	14.7	10.2	10.1	9.9	9.8	
11.9	12	18.8	17.6	15.4	13.2	11	12.5	12.4	12.2	12.1	11.9	12	18.8	12.6	15.4	13.2	11	12.5	12.4	12.2	12.1	11.9	12	18.8	17.6	15.4	13.2	11	12.5	12.4	12.2	
5.7	5.5	5.6	12.4	11.2	9	6.8	4.6	6.1	6	5.8	5.7	5.5	11.6	12.4	11.2	9	6.8	4.6	6.1	6	5.8	5.7	5.5	5.6	12.4	11.2	9	6.8	4.6	6.1	6	
9.9	9.8	11.6	9.7	16.5	15.3	13.1	10.9	8.7	10.2	10.1	10.9	9.8	9.6	8.7	16.5	15.3	13.1	10.9	8.7	10.2	10.1	9.9	9.8	9.6	9.7	16.5	15.3	13.1	10.9	8.7	10.2	
10.5	11.3	11.2	11	11.1	17.9	16.7	14.5	12.3	10.1	11.6	11.5	11.3	11.2	11	11.1	17.9	16.7	14.2	12.3	10.1	11.6	10.5	11.3	11.2	11	11.1	17.9	16.7	14.5	12.3	10.1	
######################################################
G = 
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	0.11236	0.136986	0.208333	0.416667	0.434783	0.153846	0.11236	0.833333	0.204082	0.263158	0.138889	0.133333	0.102041	0.294118	0.133333	0.11236	
######################################################
This Operation Can't Be Made Because [ B ] Can't Be Inverted
######################################################
