Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00   16758/16806       bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [18]
[11]     0.0    0.00    0.00   16806         __gnu_cxx::__normal_iterator<char*, std::string>::base() const [11]
-----------------------------------------------
                0.00    0.00      48/16693       __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
                0.00    0.00   16645/16693       bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [15]
[12]     0.0    0.00    0.00   16693         __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [12]
-----------------------------------------------
                0.00    0.00      72/16669       __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
                0.00    0.00    8267/16669       __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [91]
                0.00    0.00    8330/16669       std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [147]
[13]     0.0    0.00    0.00   16669         __gnu_cxx::__normal_iterator<char*, std::string>::operator++() [13]
-----------------------------------------------
                0.00    0.00   16666/16666       std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [19]
[14]     0.0    0.00    0.00   16666         std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [14]
                0.00    0.00   16666/49994       std::char_traits<char>::eof() [8]
                0.00    0.00   16666/24996       std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [10]
                0.00    0.00   16666/41660       std::char_traits<char>::eq_int_type(int const&, int const&) [9]
-----------------------------------------------
                0.00    0.00      40/16645       __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
                0.00    0.00    8275/16645       __gnu_cxx::__normal_iterator<char*, std::string> std::__find_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>, std::random_access_iterator_tag) [91]
                0.00    0.00    8330/16645       std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [147]
[15]     0.0    0.00    0.00   16645         bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [15]
                0.00    0.00   16645/16693       __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [12]
-----------------------------------------------
                0.00    0.00       2/14932       CMatrix::copy(std::string) [115]
                0.00    0.00    2048/14932       CMatrix::copy(double) [32]
                0.00    0.00    4359/14932       CMatrix::copy(CMatrix const&) [24]
                0.00    0.00    8523/14932       CMatrix::~CMatrix() [17]
[16]     0.0    0.00    0.00   14932         CMatrix::reset() [16]
-----------------------------------------------
                0.00    0.00       1/8523        _fu81___ZTIPKc [458]
                0.00    0.00       1/8523        _fu23___ZSt4cout [396]
                0.00    0.00       1/8523        _fu38___ZSt4cout [410]
                0.00    0.00       2/8523        CMatrix::mul(CMatrix const&) [114]
                0.00    0.00       2/8523        divideOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [3]
                0.00    0.00       2/8523        elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [128]
                0.00    0.00       2/8523        _fu5___ZSt4cout [434]
                0.00    0.00       3/8523        _fu10___ZSt4cout [382]
                0.00    0.00       3/8523        _fu15___ZSt4cout [387]
                0.00    0.00       3/8523        _fu20___ZSt4cout [393]
                0.00    0.00       3/8523        _fu35___ZSt4cout [407]
                0.00    0.00     106/8523        void std::_Destroy<CMatrix>(CMatrix*) [39]
                0.00    0.00     128/8523        CMatrix::addRow(CMatrix const&) [48]
                0.00    0.00    2058/8523        CMatrix::getInverse() [2]
                0.00    0.00    2112/8523        CMatrix::copy(std::string) [115]
                0.00    0.00    4096/8523        CMatrix::addColumn(CMatrix const&) [33]
[17]     0.0    0.00    0.00    8523         CMatrix::~CMatrix() [17]
                0.00    0.00    8523/14932       CMatrix::reset() [16]
-----------------------------------------------
                0.00    0.00      48/8379        __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [87]
                0.00    0.00    8331/8379        std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [147]
[18]     0.0    0.00    0.00    8379         bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [18]
                0.00    0.00   16758/16806       __gnu_cxx::__normal_iterator<char*, std::string>::base() const [11]
-----------------------------------------------
                0.00    0.00       1/8333        bool std::operator==<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [149]
                0.00    0.00    8332/8333        bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [20]
[19]     0.0    0.00    0.00    8333         std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [19]
                0.00    0.00   16666/16666       std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [14]
-----------------------------------------------
                0.00    0.00    8332/8332        char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [139]
[20]     0.0    0.00    0.00    8332         bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [20]
                0.00    0.00    8332/8333        std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [19]
-----------------------------------------------
                0.00    0.00    8330/8330        char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [139]
[21]     0.0    0.00    0.00    8330         std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [21]
                0.00    0.00    8330/24996       std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [10]
                0.00    0.00    8330/8330        std::char_traits<char>::to_char_type(int const&) [22]
-----------------------------------------------
                0.00    0.00    8330/8330        std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [21]
[22]     0.0    0.00    0.00    8330         std::char_traits<char>::to_char_type(int const&) [22]
-----------------------------------------------
                0.00    0.00    8330/8330        char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [139]
[23]     0.0    0.00    0.00    8330         std::istreambuf_iterator<char, std::char_traits<char> >::operator++() [23]
                0.00    0.00    8330/49994       std::char_traits<char>::eof() [8]
-----------------------------------------------
                0.00    0.00       1/4359        _fu81___ZTIPKc [458]
                0.00    0.00       2/4359        CMatrix::mul(CMatrix const&) [114]
                0.00    0.00    2116/4359        CMatrix::operator=(CMatrix const&) [28]
                0.00    0.00    2240/4359        CMatrix::CMatrix(CMatrix const&) [27]
[24]     0.0    0.00    0.00    4359         CMatrix::copy(CMatrix const&) [24]
                0.00    0.00    4359/14932       CMatrix::reset() [16]
-----------------------------------------------
                0.00    0.00     128/4224        CMatrix::addRow(CMatrix const&) [48]
                0.00    0.00    4096/4224        CMatrix::addColumn(CMatrix const&) [33]
[25]     0.0    0.00    0.00    4224         CMatrix::setSubMatrix(int, int, CMatrix const&) [25]
-----------------------------------------------
                0.00    0.00       1/4105        _fu81___ZTIPKc [458]
                0.00    0.00       1/4105        elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [128]
                0.00    0.00       2/4105        CMatrix::mul(CMatrix const&) [114]
                0.00    0.00       2/4105        CMatrix::getInverse() [2]
                0.00    0.00       3/4105        CMatrix::getTranspose() [113]
                0.00    0.00    2048/4105        CMatrix::addColumn(CMatrix const&) [33]
                0.00    0.00    2048/4105        _fu84___ZTIPKc [6]
[26]     0.0    0.00    0.00    4105         CMatrix::CMatrix(int, int, int, double) [26]
-----------------------------------------------
                0.00    0.00       1/2240        CMatrix::operator+(CMatrix const&) [135]
                0.00    0.00       1/2240        CMatrix::operator-(CMatrix const&) [133]
                0.00    0.00       1/2240        _fu81___ZTIPKc [458]
                0.00    0.00       1/2240        divideOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [3]
                0.00    0.00       1/2240        elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [128]
                0.00    0.00       1/2240        _fu26___ZSt4cout [4]
                0.00    0.00       2/2240        CMatrix::operator*(CMatrix const&) [119]
                0.00    0.00       2/2240        CMatrix::operator*(double) [120]
                0.00    0.00       2/2240        CMatrix::getInverse() [2]
                0.00    0.00       2/2240        _fu5___ZSt4cout [434]
                0.00    0.00       2/2240        _fu10___ZSt4cout [382]
                0.00    0.00       2/2240        _fu15___ZSt4cout [387]
                0.00    0.00       8/2240        __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [94]
                0.00    0.00      98/2240        void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [41]
                0.00    0.00    2116/2240        CMatrix::operator=(CMatrix const&) [28]
[27]     0.0    0.00    0.00    2240         CMatrix::CMatrix(CMatrix const&) [27]
                0.00    0.00    2240/4359        CMatrix::copy(CMatrix const&) [24]
-----------------------------------------------
                0.00    0.00       4/2116        CMatrix::getInverse() [2]
                0.00    0.00      64/2116        CMatrix::addRow(CMatrix const&) [48]
                0.00    0.00    2048/2116        CMatrix::addColumn(CMatrix const&) [33]
[28]     0.0    0.00    0.00    2116         CMatrix::operator=(CMatrix const&) [28]
                0.00    0.00    2116/4359        CMatrix::copy(CMatrix const&) [24]
                0.00    0.00    2116/2240        CMatrix::CMatrix(CMatrix const&) [27]
-----------------------------------------------
                0.00    0.00      64/2112        CMatrix::addRow(CMatrix const&) [48]
                0.00    0.00    2048/2112        CMatrix::addColumn(CMatrix const&) [33]
[29]     0.0    0.00    0.00    2112         int const& std::max<int>(int const&, int const&) [29]
-----------------------------------------------
                0.00    0.00       1/2111        _fu26___ZSt4cout [4]
                0.00    0.00    2110/2111        CMatrix::copy(std::string) [115]
[30]     0.0    0.00    0.00    2111         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [30]
-----------------------------------------------
                0.00    0.00    2048/2048        CMatrix::getInverse() [2]
[31]     0.0    0.00    0.00    2048         CMatrix::getCofactor(int, int) [31]
-----------------------------------------------
                0.00    0.00    2048/2048        CMatrix::CMatrix(double) [34]
[32]     0.0    0.00    0.00    2048         CMatrix::copy(double) [32]
                0.00    0.00    2048/14932       CMatrix::reset() [16]
-----------------------------------------------
                0.00    0.00    2048/2048        CMatrix::copy(std::string) [115]
[33]     0.0    0.00    0.00    2048         CMatrix::addColumn(CMatrix const&) [33]
                0.00    0.00    4096/4224        CMatrix::setSubMatrix(int, int, CMatrix const&) [25]
                0.00    0.00    4096/8523        CMatrix::~CMatrix() [17]
                0.00    0.00    2048/2112        int const& std::max<int>(int const&, int const&) [29]
                0.00    0.00    2048/4105        CMatrix::CMatrix(int, int, int, double) [26]
                0.00    0.00    2048/2116        CMatrix::operator=(CMatrix const&) [28]
-----------------------------------------------
                0.00    0.00    2048/2048        CMatrix::copy(std::string) [115]
[34]     0.0    0.00    0.00    2048         CMatrix::CMatrix(double) [34]
                0.00    0.00    2048/2048        CMatrix::copy(double) [32]
-----------------------------------------------
                0.00    0.00     226/226         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [38]
[35]     0.0    0.00    0.00     226         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [35]
-----------------------------------------------
                0.00    0.00       7/204         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [99]
                0.00    0.00      91/204         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [77]
                0.00    0.00     106/204         void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [55]
[36]     0.0    0.00    0.00     204         CMatrix* std::__addressof<CMatrix>(CMatrix&) [36]
-----------------------------------------------
                0.00    0.00      16/131         std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [108]
                0.00    0.00      22/131         std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
                0.00    0.00      93/131         isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [81]
[37]     0.0    0.00    0.00     131         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [37]
-----------------------------------------------
                0.00    0.00     113/113         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [77]
[38]     0.0    0.00    0.00     113         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [38]
                0.00    0.00     226/226         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [35]
-----------------------------------------------
                0.00    0.00     106/106         void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [55]
[39]     0.0    0.00    0.00     106         void std::_Destroy<CMatrix>(CMatrix*) [39]
                0.00    0.00     106/8523        CMatrix::~CMatrix() [17]
-----------------------------------------------
                0.00    0.00       8/106         __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [94]
                0.00    0.00      98/106         void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [41]
[40]     0.0    0.00    0.00     106         operator new(unsigned int, void*) [40]
-----------------------------------------------
                0.00    0.00       7/98          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [99]
                0.00    0.00      91/98          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [77]
[41]     0.0    0.00    0.00      98         void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [41]
                0.00    0.00      98/106         operator new(unsigned int, void*) [40]
                0.00    0.00      98/2240        CMatrix::CMatrix(CMatrix const&) [27]
-----------------------------------------------
                0.00    0.00       1/93          transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [126]
                0.00    0.00       1/93          elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [128]
                0.00    0.00       2/93          addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [122]
                0.00    0.00       2/93          subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [124]
                0.00    0.00       2/93          multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [125]
                0.00    0.00       2/93          divideOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [3]
                0.00    0.00       2/93          _fu5___ZSt4cout [434]
                0.00    0.00       2/93          _fu10___ZSt4cout [382]
                0.00    0.00       2/93          _fu15___ZSt4cout [387]
                0.00    0.00       2/93          _fu26___ZSt4cout [4]
                0.00    0.00      75/93          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [81]
[42]     0.0    0.00    0.00      93         std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [42]
-----------------------------------------------
                0.00    0.00      91/91          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [77]
[43]     0.0    0.00    0.00      91         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator++() [43]
-----------------------------------------------
                0.00    0.00      91/91          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [77]
[44]     0.0    0.00    0.00      91         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator*() const [44]
-----------------------------------------------
                0.00    0.00       1/82          _fu7___ZSt4cout [456]
                0.00    0.00       1/82          _fu12___ZSt4cout [384]
                0.00    0.00       1/82          _fu17___ZSt4cout [389]
                0.00    0.00       1/82          _fu20___ZSt4cout [393]
                0.00    0.00       1/82          _fu26___ZSt4cout [4]
                0.00    0.00       1/82          _fu32___ZSt4cout [5]
                0.00    0.00       1/82          _fu35___ZSt4cout [407]
                0.00    0.00      75/82          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [81]
[45]     0.0    0.00    0.00      82         CMatrix::getName() [45]
-----------------------------------------------
                0.00    0.00      75/75          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [47]
[46]     0.0    0.00    0.00      75         std::char_traits<char>::compare(char const*, char const*, unsigned int) [46]
-----------------------------------------------
                0.00    0.00      75/75          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [81]
[47]     0.0    0.00    0.00      75         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [47]
                0.00    0.00      75/75          std::char_traits<char>::compare(char const*, char const*, unsigned int) [46]
-----------------------------------------------
                0.00    0.00      64/64          CMatrix::copy(std::string) [115]
[48]     0.0    0.00    0.00      64         CMatrix::addRow(CMatrix const&) [48]
                0.00    0.00     128/4224        CMatrix::setSubMatrix(int, int, CMatrix const&) [25]
                0.00    0.00     128/8523        CMatrix::~CMatrix() [17]
                0.00    0.00      64/2112        int const& std::max<int>(int const&, int const&) [29]
                0.00    0.00      64/64          CMatrix::CMatrix(std::string, int, int, int, double) [49]
                0.00    0.00      64/2116        CMatrix::operator=(CMatrix const&) [28]
-----------------------------------------------
                0.00    0.00      64/64          CMatrix::addRow(CMatrix const&) [48]
[49]     0.0    0.00    0.00      64         CMatrix::CMatrix(std::string, int, int, int, double) [49]
-----------------------------------------------
                0.00    0.00      64/64          CMatrix::copy(std::string) [115]
[50]     0.0    0.00    0.00      64         CMatrix::CMatrix() [50]
-----------------------------------------------
                0.00    0.00      12/57          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [109]
                0.00    0.00      22/57          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
                0.00    0.00      23/57          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [68]
[51]     0.0    0.00    0.00      57         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [51]
-----------------------------------------------
                0.00    0.00      22/44          std::vector<CMatrix, std::allocator<CMatrix> >::end() const [71]
                0.00    0.00      22/44          std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [72]
[52]     0.0    0.00    0.00      44         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [52]
-----------------------------------------------
                0.00    0.00       8/34          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [95]
                0.00    0.00      26/34          __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [60]
[53]     0.0    0.00    0.00      34         __gnu_cxx::new_allocator<CMatrix>::max_size() const [53]
-----------------------------------------------
                0.00    0.00       8/30          std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [98]
                0.00    0.00      22/30          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [78]
[54]     0.0    0.00    0.00      30         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [54]
-----------------------------------------------
                0.00    0.00      27/27          void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [57]
[55]     0.0    0.00    0.00      27         void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [55]
                0.00    0.00     106/204         CMatrix* std::__addressof<CMatrix>(CMatrix&) [36]
                0.00    0.00     106/106         void std::_Destroy<CMatrix>(CMatrix*) [39]
-----------------------------------------------
                0.00    0.00       4/27          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [109]
                0.00    0.00      23/27          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [67]
[56]     0.0    0.00    0.00      27         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [56]
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [61]
-----------------------------------------------
                0.00    0.00      27/27          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [58]
[57]     0.0    0.00    0.00      27         void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [57]
                0.00    0.00      27/27          void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [55]
-----------------------------------------------
                0.00    0.00       4/27          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [109]
                0.00    0.00      23/27          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [68]
[58]     0.0    0.00    0.00      27         void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [58]
                0.00    0.00      27/27          void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [57]
-----------------------------------------------
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [61]
[59]     0.0    0.00    0.00      26         __gnu_cxx::new_allocator<CMatrix>::deallocate(CMatrix*, unsigned int) [59]
-----------------------------------------------
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [62]
[60]     0.0    0.00    0.00      26         __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [60]
                0.00    0.00      26/34          __gnu_cxx::new_allocator<CMatrix>::max_size() const [53]
-----------------------------------------------
                0.00    0.00      26/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [56]
