Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00     200/388         std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [144]
[10]     0.0    0.00    0.00     388         bool __gnu_cxx::__ops::_Iter_equals_val<char const>::operator()<__gnu_cxx::__normal_iterator<char*, std::string> >(__gnu_cxx::__normal_iterator<char*, std::string>) [10]
                0.00    0.00     388/436         __gnu_cxx::__normal_iterator<char*, std::string>::operator*() const [7]
-----------------------------------------------
                0.00    0.00       1/283         _fu81___ZTIPKc [457]
                0.00    0.00       1/283         _fu23___ZSt4cout [393]
                0.00    0.00       1/283         _fu38___ZSt4cout [409]
                0.00    0.00       2/283         CMatrix::mul(CMatrix const&) [110]
                0.00    0.00       2/283         divideOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [121]
                0.00    0.00       2/283         elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [125]
                0.00    0.00       2/283         _fu5___ZSt4cout [433]
                0.00    0.00       3/283         _fu10___ZSt4cout [379]
                0.00    0.00       3/283         _fu15___ZSt4cout [384]
                0.00    0.00       3/283         _fu20___ZSt4cout [390]
                0.00    0.00       3/283         _fu35___ZSt4cout [406]
                0.00    0.00      16/283         CMatrix::addRow(CMatrix const&) [86]
                0.00    0.00      40/283         CMatrix::copy(std::string) [111]
                0.00    0.00      42/283         CMatrix::getInverse() [109]
                0.00    0.00      64/283         CMatrix::addColumn(CMatrix const&) [44]
                0.00    0.00      98/283         void std::_Destroy<CMatrix>(CMatrix*) [24]
[11]     0.0    0.00    0.00     283         CMatrix::~CMatrix() [11]
                0.00    0.00     283/524         CMatrix::reset() [6]
-----------------------------------------------
                0.00    0.00      48/249         __gnu_cxx::__normal_iterator<char*, std::string> std::__remove_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [79]
                0.00    0.00     201/249         std::iterator_traits<__gnu_cxx::__normal_iterator<char*, std::string> >::difference_type std::__count_if<__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const> >(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__ops::_Iter_equals_val<char const>) [144]
[12]     0.0    0.00    0.00     249         bool __gnu_cxx::operator!=<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [12]
                0.00    0.00     498/546         __gnu_cxx::__normal_iterator<char*, std::string>::base() const [5]
-----------------------------------------------
                0.00    0.00     210/210         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [23]
[13]     0.0    0.00    0.00     210         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [13]
-----------------------------------------------
                0.00    0.00       1/207         _fu81___ZTIPKc [457]
                0.00    0.00       2/207         CMatrix::mul(CMatrix const&) [110]
                0.00    0.00      44/207         CMatrix::operator=(CMatrix const&) [36]
                0.00    0.00     160/207         CMatrix::CMatrix(CMatrix const&) [21]
[14]     0.0    0.00    0.00     207         CMatrix::copy(CMatrix const&) [14]
                0.00    0.00     207/524         CMatrix::reset() [6]
-----------------------------------------------
                0.00    0.00       1/203         bool std::operator==<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [146]
                0.00    0.00     202/203         bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [16]
[15]     0.0    0.00    0.00     203         std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [15]
                0.00    0.00     406/406         std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [9]
-----------------------------------------------
                0.00    0.00     202/202         char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [136]
[16]     0.0    0.00    0.00     202         bool std::operator!=<char, std::char_traits<char> >(std::istreambuf_iterator<char, std::char_traits<char> > const&, std::istreambuf_iterator<char, std::char_traits<char> > const&) [16]
                0.00    0.00     202/203         std::istreambuf_iterator<char, std::char_traits<char> >::equal(std::istreambuf_iterator<char, std::char_traits<char> > const&) const [15]
-----------------------------------------------
                0.00    0.00     200/200         char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [136]
[17]     0.0    0.00    0.00     200         std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [17]
                0.00    0.00     200/606         std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [4]
                0.00    0.00     200/200         std::char_traits<char>::to_char_type(int const&) [18]
-----------------------------------------------
                0.00    0.00     200/200         std::istreambuf_iterator<char, std::char_traits<char> >::operator*() const [17]
[18]     0.0    0.00    0.00     200         std::char_traits<char>::to_char_type(int const&) [18]
-----------------------------------------------
                0.00    0.00     200/200         char* std::string::_S_construct<std::istreambuf_iterator<char, std::char_traits<char> > >(std::istreambuf_iterator<char, std::char_traits<char> >, std::istreambuf_iterator<char, std::char_traits<char> >, std::allocator<char> const&, std::input_iterator_tag) [136]
[19]     0.0    0.00    0.00     200         std::istreambuf_iterator<char, std::char_traits<char> >::operator++() [19]
                0.00    0.00     200/1214        std::char_traits<char>::eof() [2]
-----------------------------------------------
                0.00    0.00       7/188         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [95]
                0.00    0.00      83/188         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [69]
                0.00    0.00      98/188         void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [47]
[20]     0.0    0.00    0.00     188         CMatrix* std::__addressof<CMatrix>(CMatrix&) [20]
-----------------------------------------------
                0.00    0.00       1/160         CMatrix::operator+(CMatrix const&) [132]
                0.00    0.00       1/160         CMatrix::operator-(CMatrix const&) [130]
                0.00    0.00       1/160         _fu81___ZTIPKc [457]
                0.00    0.00       1/160         divideOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [121]
                0.00    0.00       1/160         elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [125]
                0.00    0.00       1/160         _fu26___ZSt4cout [396]
                0.00    0.00       2/160         CMatrix::operator*(CMatrix const&) [115]
                0.00    0.00       2/160         CMatrix::operator*(double) [116]
                0.00    0.00       2/160         CMatrix::getInverse() [109]
                0.00    0.00       2/160         _fu5___ZSt4cout [433]
                0.00    0.00       2/160         _fu10___ZSt4cout [379]
                0.00    0.00       2/160         _fu15___ZSt4cout [384]
                0.00    0.00       8/160         __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [90]
                0.00    0.00      44/160         CMatrix::operator=(CMatrix const&) [36]
                0.00    0.00      90/160         void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [26]
[21]     0.0    0.00    0.00     160         CMatrix::CMatrix(CMatrix const&) [21]
                0.00    0.00     160/207         CMatrix::copy(CMatrix const&) [14]
-----------------------------------------------
                0.00    0.00      16/125         std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [103]
                0.00    0.00      22/125         std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
                0.00    0.00      87/125         isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [73]
[22]     0.0    0.00    0.00     125         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [22]
-----------------------------------------------
                0.00    0.00     105/105         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [69]
[23]     0.0    0.00    0.00     105         bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [23]
                0.00    0.00     210/210         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [13]
-----------------------------------------------
                0.00    0.00      98/98          void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [47]
[24]     0.0    0.00    0.00      98         void std::_Destroy<CMatrix>(CMatrix*) [24]
                0.00    0.00      98/283         CMatrix::~CMatrix() [11]
-----------------------------------------------
                0.00    0.00       8/98          __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [90]
                0.00    0.00      90/98          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [26]
[25]     0.0    0.00    0.00      98         operator new(unsigned int, void*) [25]
-----------------------------------------------
                0.00    0.00       7/90          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [95]
                0.00    0.00      83/90          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [69]
[26]     0.0    0.00    0.00      90         void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [26]
                0.00    0.00      90/98          operator new(unsigned int, void*) [25]
                0.00    0.00      90/160         CMatrix::CMatrix(CMatrix const&) [21]
-----------------------------------------------
                0.00    0.00       1/87          transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [123]
                0.00    0.00       1/87          elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [125]
                0.00    0.00       2/87          addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [118]
                0.00    0.00       2/87          subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [120]
                0.00    0.00       2/87          multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [122]
                0.00    0.00       2/87          divideOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [121]
                0.00    0.00       2/87          _fu5___ZSt4cout [433]
                0.00    0.00       2/87          _fu10___ZSt4cout [379]
                0.00    0.00       2/87          _fu15___ZSt4cout [384]
                0.00    0.00       2/87          _fu26___ZSt4cout [396]
                0.00    0.00      69/87          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [73]
[27]     0.0    0.00    0.00      87         std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [27]
-----------------------------------------------
                0.00    0.00      83/83          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [69]
[28]     0.0    0.00    0.00      83         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator++() [28]
-----------------------------------------------
                0.00    0.00      83/83          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [69]
[29]     0.0    0.00    0.00      83         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator*() const [29]
-----------------------------------------------
                0.00    0.00      16/80          CMatrix::addRow(CMatrix const&) [86]
                0.00    0.00      64/80          CMatrix::addColumn(CMatrix const&) [44]
[30]     0.0    0.00    0.00      80         CMatrix::setSubMatrix(int, int, CMatrix const&) [30]
-----------------------------------------------
                0.00    0.00       1/78          _fu7___ZSt4cout [455]
                0.00    0.00       1/78          _fu12___ZSt4cout [381]
                0.00    0.00       1/78          _fu17___ZSt4cout [386]
                0.00    0.00       1/78          _fu20___ZSt4cout [390]
                0.00    0.00       1/78          _fu26___ZSt4cout [396]
                0.00    0.00       1/78          _fu32___ZSt4cout [403]
                0.00    0.00       1/78          _fu35___ZSt4cout [406]
                0.00    0.00       2/78          programLoopFromFile(char*) [124]
                0.00    0.00      69/78          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [73]
[31]     0.0    0.00    0.00      78         CMatrix::getName() [31]
-----------------------------------------------
                0.00    0.00       1/73          _fu81___ZTIPKc [457]
                0.00    0.00       1/73          elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [125]
                0.00    0.00       2/73          CMatrix::mul(CMatrix const&) [110]
                0.00    0.00       2/73          CMatrix::getInverse() [109]
                0.00    0.00       3/73          CMatrix::getTranspose() [108]
                0.00    0.00      32/73          CMatrix::addColumn(CMatrix const&) [44]
                0.00    0.00      32/73          _fu84___ZTIPKc [460]
[32]     0.0    0.00    0.00      73         CMatrix::CMatrix(int, int, int, double) [32]
-----------------------------------------------
                0.00    0.00      69/69          __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [34]
[33]     0.0    0.00    0.00      69         std::char_traits<char>::compare(char const*, char const*, unsigned int) [33]
-----------------------------------------------
                0.00    0.00      69/69          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [73]
[34]     0.0    0.00    0.00      69         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [34]
                0.00    0.00      69/69          std::char_traits<char>::compare(char const*, char const*, unsigned int) [33]
-----------------------------------------------
                0.00    0.00      12/57          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
                0.00    0.00      22/57          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
                0.00    0.00      23/57          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [60]
[35]     0.0    0.00    0.00      57         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [35]
-----------------------------------------------
                0.00    0.00       4/44          CMatrix::getInverse() [109]
                0.00    0.00       8/44          CMatrix::addRow(CMatrix const&) [86]
                0.00    0.00      32/44          CMatrix::addColumn(CMatrix const&) [44]
[36]     0.0    0.00    0.00      44         CMatrix::operator=(CMatrix const&) [36]
                0.00    0.00      44/207         CMatrix::copy(CMatrix const&) [14]
                0.00    0.00      44/160         CMatrix::CMatrix(CMatrix const&) [21]
-----------------------------------------------
                0.00    0.00      22/44          std::vector<CMatrix, std::allocator<CMatrix> >::end() const [63]
                0.00    0.00      22/44          std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [64]
[37]     0.0    0.00    0.00      44         __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [37]
-----------------------------------------------
                0.00    0.00       8/40          CMatrix::addRow(CMatrix const&) [86]
                0.00    0.00      32/40          CMatrix::addColumn(CMatrix const&) [44]
[38]     0.0    0.00    0.00      40         int const& std::max<int>(int const&, int const&) [38]
-----------------------------------------------
                0.00    0.00       1/39          _fu26___ZSt4cout [396]
                0.00    0.00      38/39          CMatrix::copy(std::string) [111]
[39]     0.0    0.00    0.00      39         bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [39]
-----------------------------------------------
                0.00    0.00      36/36          CMatrix::getInverse() [109]
[40]     0.0    0.00    0.00      36         CMatrix::getDeterminant() [40]
-----------------------------------------------
                0.00    0.00       8/34          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::max_size(std::allocator<CMatrix> const&) [91]
                0.00    0.00      26/34          __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [52]
[41]     0.0    0.00    0.00      34         __gnu_cxx::new_allocator<CMatrix>::max_size() const [41]
-----------------------------------------------
                0.00    0.00      32/32          CMatrix::getInverse() [109]
[42]     0.0    0.00    0.00      32         CMatrix::getCofactor(int, int) [42]
-----------------------------------------------
                0.00    0.00      32/32          CMatrix::CMatrix(double) [45]
[43]     0.0    0.00    0.00      32         CMatrix::copy(double) [43]
                0.00    0.00      32/524         CMatrix::reset() [6]
-----------------------------------------------
                0.00    0.00      32/32          CMatrix::copy(std::string) [111]
[44]     0.0    0.00    0.00      32         CMatrix::addColumn(CMatrix const&) [44]
                0.00    0.00      64/80          CMatrix::setSubMatrix(int, int, CMatrix const&) [30]
                0.00    0.00      64/283         CMatrix::~CMatrix() [11]
                0.00    0.00      32/40          int const& std::max<int>(int const&, int const&) [38]
                0.00    0.00      32/73          CMatrix::CMatrix(int, int, int, double) [32]
                0.00    0.00      32/44          CMatrix::operator=(CMatrix const&) [36]
-----------------------------------------------
                0.00    0.00      32/32          CMatrix::copy(std::string) [111]
[45]     0.0    0.00    0.00      32         CMatrix::CMatrix(double) [45]
                0.00    0.00      32/32          CMatrix::copy(double) [43]
-----------------------------------------------
                0.00    0.00       8/30          std::vector<CMatrix, std::allocator<CMatrix> >::max_size() const [94]
                0.00    0.00      22/30          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
[46]     0.0    0.00    0.00      30         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [46]
-----------------------------------------------
                0.00    0.00      27/27          void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [49]
[47]     0.0    0.00    0.00      27         void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [47]
                0.00    0.00      98/188         CMatrix* std::__addressof<CMatrix>(CMatrix&) [20]
                0.00    0.00      98/98          void std::_Destroy<CMatrix>(CMatrix*) [24]
-----------------------------------------------
                0.00    0.00       4/27          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
                0.00    0.00      23/27          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [59]
[48]     0.0    0.00    0.00      27         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [48]
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [53]
-----------------------------------------------
                0.00    0.00      27/27          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [50]
[49]     0.0    0.00    0.00      27         void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [49]
                0.00    0.00      27/27          void std::_Destroy_aux<false>::__destroy<CMatrix*>(CMatrix*, CMatrix*) [47]
-----------------------------------------------
                0.00    0.00       4/27          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
                0.00    0.00      23/27          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [60]
[50]     0.0    0.00    0.00      27         void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [50]
                0.00    0.00      27/27          void std::_Destroy<CMatrix*>(CMatrix*, CMatrix*) [49]
-----------------------------------------------
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [53]
[51]     0.0    0.00    0.00      26         __gnu_cxx::new_allocator<CMatrix>::deallocate(CMatrix*, unsigned int) [51]
-----------------------------------------------
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [54]
[52]     0.0    0.00    0.00      26         __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [52]
                0.00    0.00      26/34          __gnu_cxx::new_allocator<CMatrix>::max_size() const [41]
-----------------------------------------------
                0.00    0.00      26/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [48]
[53]     0.0    0.00    0.00      26         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::deallocate(std::allocator<CMatrix>&, CMatrix*, unsigned int) [53]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<CMatrix>::deallocate(CMatrix*, unsigned int) [51]
-----------------------------------------------
                0.00    0.00      26/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [55]
[54]     0.0    0.00    0.00      26         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [54]
                0.00    0.00      26/26          __gnu_cxx::new_allocator<CMatrix>::allocate(unsigned int, void const*) [52]
-----------------------------------------------
                0.00    0.00       4/26          std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [104]
                0.00    0.00      22/26          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_create_storage(unsigned int) [67]
[55]     0.0    0.00    0.00      26         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [55]
                0.00    0.00      26/26          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::allocate(std::allocator<CMatrix>&, unsigned int) [54]
-----------------------------------------------
                0.00    0.00      23/23          std::allocator<CMatrix>::~allocator() [57]
[56]     0.0    0.00    0.00      23         __gnu_cxx::new_allocator<CMatrix>::~new_allocator() [56]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [58]
[57]     0.0    0.00    0.00      23         std::allocator<CMatrix>::~allocator() [57]
                0.00    0.00      23/23          __gnu_cxx::new_allocator<CMatrix>::~new_allocator() [56]
-----------------------------------------------
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [59]
[58]     0.0    0.00    0.00      23         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [58]
                0.00    0.00      23/23          std::allocator<CMatrix>::~allocator() [57]
-----------------------------------------------
                0.00    0.00      23/23          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [60]
[59]     0.0    0.00    0.00      23         std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [59]
                0.00    0.00      23/27          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [48]
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_impl::~_Vector_impl() [58]
-----------------------------------------------
                0.00    0.00       1/23          _fu20___ZSt4cout [390]
                0.00    0.00       1/23          _fu35___ZSt4cout [406]
                0.00    0.00       1/23          _fu38___ZSt4cout [409]
                0.00    0.00       2/23          _fu5___ZSt4cout [433]
                0.00    0.00       2/23          _fu10___ZSt4cout [379]
                0.00    0.00       2/23          _fu15___ZSt4cout [384]
                0.00    0.00       2/23          _fu26___ZSt4cout [396]
                0.00    0.00       3/23          _fu7___ZSt4cout [455]
                0.00    0.00       3/23          _fu12___ZSt4cout [381]
                0.00    0.00       3/23          _fu17___ZSt4cout [386]
                0.00    0.00       3/23          _fu32___ZSt4cout [403]
[60]     0.0    0.00    0.00      23         std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [60]
                0.00    0.00      23/57          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [35]
                0.00    0.00      23/27          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [50]
                0.00    0.00      23/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::~_Vector_base() [59]
-----------------------------------------------
                0.00    0.00      22/22          std::allocator<CMatrix>::allocator(std::allocator<CMatrix> const&) [65]
[61]     0.0    0.00    0.00      22         __gnu_cxx::new_allocator<CMatrix>::new_allocator(__gnu_cxx::new_allocator<CMatrix> const&) [61]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
[62]     0.0    0.00    0.00      22         __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::_S_select_on_copy(std::allocator<CMatrix> const&) [62]
-----------------------------------------------
                0.00    0.00      22/22          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [70]
[63]     0.0    0.00    0.00      22         std::vector<CMatrix, std::allocator<CMatrix> >::end() const [63]
                0.00    0.00      22/44          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::__normal_iterator(CMatrix const* const&) [37]
-----------------------------------------------
