Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00      66/73          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [11]
[10]     1.7    0.00    0.00      73         void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [10]
                0.00    0.00      73/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00      73/80          operator new(unsigned int, void*) [71]
-----------------------------------------------
                0.00    0.00      19/19          CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [13]
[11]     1.5    0.00    0.00      19         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [11]
                0.00    0.00      66/73          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [10]
                0.00    0.00      85/85          bool __gnu_cxx::operator!=<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [69]
                0.00    0.00      66/66          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator*() const [75]
                0.00    0.00      66/153         CMatrix* std::__addressof<CMatrix>(CMatrix&) [67]
                0.00    0.00      66/66          __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >::operator++() [74]
-----------------------------------------------
                0.00    0.00       1/19          _fu20___ZSt4cout [30]
                0.00    0.00       1/19          _fu35___ZSt4cout [31]
                0.00    0.00       2/19          _fu5___ZSt4cout [23]
                0.00    0.00       2/19          _fu10___ZSt4cout [20]
                0.00    0.00       2/19          _fu15___ZSt4cout [21]
                0.00    0.00       2/19          _fu26___ZSt4cout [22]
                0.00    0.00       3/19          _fu7___ZSt4cout [18]
                0.00    0.00       3/19          _fu12___ZSt4cout [17]
                0.00    0.00       3/19          _fu17___ZSt4cout [15]
[12]     1.5    0.00    0.00      19         std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00      19/19          CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [14]
                0.00    0.00      19/27          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() const [83]
                0.00    0.00      19/19          __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::_S_select_on_copy(std::allocator<CMatrix> const&) [99]
                0.00    0.00      19/108         std::vector<CMatrix, std::allocator<CMatrix> >::size() const [68]
                0.00    0.00      19/19          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_Vector_base(unsigned int, std::allocator<CMatrix> const&) [105]
                0.00    0.00      19/51          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [80]
                0.00    0.00      19/19          std::vector<CMatrix, std::allocator<CMatrix> >::end() const [100]
                0.00    0.00      19/19          std::vector<CMatrix, std::allocator<CMatrix> >::begin() const [101]
-----------------------------------------------
                0.00    0.00      19/19          CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [14]
[13]     1.5    0.00    0.00      19         CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [13]
                0.00    0.00      19/19          CMatrix* std::__uninitialized_copy<false>::__uninit_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [11]
-----------------------------------------------
                0.00    0.00      19/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
[14]     1.5    0.00    0.00      19         CMatrix* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, CMatrix>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*, std::allocator<CMatrix>&) [14]
                0.00    0.00      19/19          CMatrix* std::uninitialized_copy<__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*>(__gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, __gnu_cxx::__normal_iterator<CMatrix const*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix*) [13]
-----------------------------------------------
                                                 <spontaneous>
[15]     0.3    0.00    0.00                 _fu17___ZSt4cout [15]
                0.00    0.00       3/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       1/7           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
                0.00    0.00       1/1           multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [33]
                0.00    0.00       3/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       2/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       1/63          CMatrix::getName() [77]
-----------------------------------------------
                0.00    0.00       1/7           _fu7___ZSt4cout [18]
                0.00    0.00       1/7           _fu12___ZSt4cout [17]
                0.00    0.00       1/7           _fu17___ZSt4cout [15]
                0.00    0.00       1/7           _fu20___ZSt4cout [30]
                0.00    0.00       1/7           _fu35___ZSt4cout [31]
                0.00    0.00       2/7           programLoopFromFile(char*) [2]
[16]     0.3    0.00    0.00       7         std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
                0.00    0.00       3/7           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [29]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::end() [127]
-----------------------------------------------
                                                 <spontaneous>
[17]     0.3    0.00    0.00                 _fu12___ZSt4cout [17]
                0.00    0.00       3/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       1/7           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
                0.00    0.00       1/1           subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [36]
                0.00    0.00       3/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       2/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       1/63          CMatrix::getName() [77]
-----------------------------------------------
                                                 <spontaneous>
[18]     0.3    0.00    0.00                 _fu7___ZSt4cout [18]
                0.00    0.00       3/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       1/7           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
                0.00    0.00       1/1           addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [35]
                0.00    0.00       3/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       2/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       1/63          CMatrix::getName() [77]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
[19]     0.3    0.00    0.00       4         std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
                0.00    0.00       8/8           CMatrix* std::__uninitialized_move_if_noexcept_a<CMatrix*, CMatrix*, std::allocator<CMatrix> >(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [27]
                0.00    0.00       4/7           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [29]
                0.00    0.00      12/51          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_get_Tp_allocator() [80]
                0.00    0.00       8/16          __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::base() const [107]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::_M_check_len(unsigned int, char const*) const [126]
                0.00    0.00       4/4           std::vector<CMatrix, std::allocator<CMatrix> >::begin() [128]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >::difference_type __gnu_cxx::operator-<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&, __gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > > const&) [125]
                0.00    0.00       4/23          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_allocate(unsigned int) [92]
                0.00    0.00       4/24          void std::_Destroy<CMatrix*, CMatrix>(CMatrix*, CMatrix*, std::allocator<CMatrix>&) [87]
                0.00    0.00       4/24          std::_Vector_base<CMatrix, std::allocator<CMatrix> >::_M_deallocate(CMatrix*, unsigned int) [85]
-----------------------------------------------
                                                 <spontaneous>
[20]     0.2    0.00    0.00                 _fu10___ZSt4cout [20]
                0.00    0.00       2/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       2/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       3/6438        CMatrix::~CMatrix() [59]
                0.00    0.00       2/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       2/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       2/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       2/6           CMatrix::getnR() [121]
                0.00    0.00       2/6           CMatrix::getnC() [120]
                0.00    0.00       1/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [114]
-----------------------------------------------
                                                 <spontaneous>
[21]     0.2    0.00    0.00                 _fu15___ZSt4cout [21]
                0.00    0.00       2/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       2/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       3/6438        CMatrix::~CMatrix() [59]
                0.00    0.00       2/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       2/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       2/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       1/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [114]
                0.00    0.00       1/6           CMatrix::getnC() [120]
                0.00    0.00       1/6           CMatrix::getnR() [121]
-----------------------------------------------
                                                 <spontaneous>
[22]     0.2    0.00    0.00                 _fu26___ZSt4cout [22]
                0.00    0.00       2/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       1/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       1/1           CMatrix::getInverse() [38]
                0.00    0.00       2/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       2/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       2/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       1/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [114]
                0.00    0.00       1/63          CMatrix::getName() [77]
                0.00    0.00       1/2051        bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [63]
-----------------------------------------------
                                                 <spontaneous>
[23]     0.2    0.00    0.00                 _fu5___ZSt4cout [23]
                0.00    0.00       2/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       2/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       2/6438        CMatrix::~CMatrix() [59]
                0.00    0.00       2/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       2/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       2/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       2/6           CMatrix::getnR() [121]
                0.00    0.00       2/6           CMatrix::getnC() [120]
                0.00    0.00       1/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [114]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [25]
[24]     0.2    0.00    0.00       8         CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [24]
                0.00    0.00       7/73          void std::_Construct<CMatrix, CMatrix>(CMatrix*, CMatrix const&) [10]
                0.00    0.00       7/153         CMatrix* std::__addressof<CMatrix>(CMatrix&) [67]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix* std::__uninitialized_copy_a<CMatrix*, CMatrix*, CMatrix>(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [26]
[25]     0.2    0.00    0.00       8         CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [25]
                0.00    0.00       8/8           CMatrix* std::__uninitialized_copy<false>::__uninit_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [24]
-----------------------------------------------
                0.00    0.00       8/8           CMatrix* std::__uninitialized_move_if_noexcept_a<CMatrix*, CMatrix*, std::allocator<CMatrix> >(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [27]
[26]     0.2    0.00    0.00       8         CMatrix* std::__uninitialized_copy_a<CMatrix*, CMatrix*, CMatrix>(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [26]
                0.00    0.00       8/8           CMatrix* std::uninitialized_copy<CMatrix*, CMatrix*>(CMatrix*, CMatrix*, CMatrix*) [25]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
[27]     0.2    0.00    0.00       8         CMatrix* std::__uninitialized_move_if_noexcept_a<CMatrix*, CMatrix*, std::allocator<CMatrix> >(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [27]
                0.00    0.00       8/8           CMatrix* std::__uninitialized_copy_a<CMatrix*, CMatrix*, CMatrix>(CMatrix*, CMatrix*, CMatrix*, std::allocator<CMatrix>&) [26]
-----------------------------------------------
                0.00    0.00       7/7           void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [29]
[28]     0.2    0.00    0.00       7         __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [28]
                0.00    0.00       7/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       7/80          operator new(unsigned int, void*) [71]
-----------------------------------------------
                0.00    0.00       3/7           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
                0.00    0.00       4/7           std::vector<CMatrix, std::allocator<CMatrix> >::_M_insert_aux(__gnu_cxx::__normal_iterator<CMatrix*, std::vector<CMatrix, std::allocator<CMatrix> > >, CMatrix const&) [19]
[29]     0.2    0.00    0.00       7         void __gnu_cxx::__alloc_traits<std::allocator<CMatrix> >::construct<CMatrix>(std::allocator<CMatrix>&, CMatrix*, CMatrix const&) [29]
                0.00    0.00       7/7           __gnu_cxx::new_allocator<CMatrix>::construct(CMatrix*, CMatrix const&) [28]
-----------------------------------------------
                                                 <spontaneous>
[30]     0.1    0.00    0.00                 _fu20___ZSt4cout [30]
                0.00    0.00       1/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       1/7           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
                0.00    0.00       1/1           elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [37]
                0.00    0.00       3/6438        CMatrix::~CMatrix() [59]
                0.00    0.00       1/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [114]
                0.00    0.00       1/1           checkNumeric(std::string const&) [131]
                0.00    0.00       1/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       1/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       1/63          CMatrix::getName() [77]
-----------------------------------------------
                                                 <spontaneous>
[31]     0.1    0.00    0.00                 _fu35___ZSt4cout [31]
                0.00    0.00       1/19          std::vector<CMatrix, std::allocator<CMatrix> >::vector(std::vector<CMatrix, std::allocator<CMatrix> > const&) [12]
                0.00    0.00       1/7           std::vector<CMatrix, std::allocator<CMatrix> >::push_back(CMatrix const&) [16]
                0.00    0.00       2/6438        CMatrix::~CMatrix() [59]
                0.00    0.00       1/10          __gnu_cxx::__normal_iterator<char*, std::string> std::remove<__gnu_cxx::__normal_iterator<char*, std::string>, char>(__gnu_cxx::__normal_iterator<char*, std::string>, __gnu_cxx::__normal_iterator<char*, std::string>, char const&) [114]
                0.00    0.00       1/16          isInsideMatrix(std::vector<CMatrix, std::allocator<CMatrix> >, std::string) [106]
                0.00    0.00       1/1           transposeOperation(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string) [132]
                0.00    0.00       1/20          std::vector<CMatrix, std::allocator<CMatrix> >::~vector() [97]
                0.00    0.00       1/63          CMatrix::getName() [77]
-----------------------------------------------
                                                 <spontaneous>
[32]     0.0    0.00    0.00                 _fu81___ZTIPKc [32]
                0.00    0.00       1/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       1/4319        CMatrix::copy(CMatrix const&) [1]
                0.00    0.00       1/2052        CMatrix::CMatrix(int, int, int, double) [62]
                0.00    0.00       1/6438        CMatrix::~CMatrix() [59]
-----------------------------------------------
                0.00    0.00       1/1           _fu17___ZSt4cout [15]
[33]     0.0    0.00    0.00       1         multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [33]
                0.00    0.00       1/1           CMatrix::operator*(CMatrix const&) [34]
                0.00    0.00       2/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       1/5           CMatrix::setName(std::string) [122]
-----------------------------------------------
                0.00    0.00       1/1           multiplyOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [33]
[34]     0.0    0.00    0.00       1         CMatrix::operator*(CMatrix const&) [34]
                0.00    0.00       1/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       1/1           CMatrix::operator*=(CMatrix const&) [42]
-----------------------------------------------
                0.00    0.00       1/1           _fu7___ZSt4cout [18]
[35]     0.0    0.00    0.00       1         addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [35]
                0.00    0.00       1/1           CMatrix::operator+(CMatrix const&) [40]
                0.00    0.00       2/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       1/5           CMatrix::setName(std::string) [122]
-----------------------------------------------
                0.00    0.00       1/1           _fu12___ZSt4cout [17]
[36]     0.0    0.00    0.00       1         subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [36]
                0.00    0.00       1/1           CMatrix::operator-(CMatrix const&) [39]
                0.00    0.00       2/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       1/5           CMatrix::setName(std::string) [122]
-----------------------------------------------
                0.00    0.00       1/1           _fu20___ZSt4cout [30]
[37]     0.0    0.00    0.00       1         elmentWiseDivOperationNumber(std::vector<CMatrix, std::allocator<CMatrix> >&, int, std::string, std::string) [37]
                0.00    0.00       1/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       2/6438        CMatrix::~CMatrix() [59]
                0.00    0.00       1/73          std::vector<CMatrix, std::allocator<CMatrix> >::operator[](unsigned int) [72]
                0.00    0.00       1/6           CMatrix::getnC() [120]
                0.00    0.00       1/6           CMatrix::getnR() [121]
                0.00    0.00       1/2052        CMatrix::CMatrix(int, int, int, double) [62]
                0.00    0.00       1/1           CMatrix::elementWiseDiv(CMatrix const&) [134]
                0.00    0.00       1/5           CMatrix::setName(std::string) [122]
-----------------------------------------------
                0.00    0.00       1/1           _fu26___ZSt4cout [22]
[38]     0.0    0.00    0.00       1         CMatrix::getInverse() [38]
                0.00    0.00       1/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       1/1           CMatrix::getDeterminant() [135]
                0.00    0.00       1/65          CMatrix::CMatrix(std::string, int, int, int, double) [76]
                0.00    0.00       1/6438        CMatrix::~CMatrix() [59]
-----------------------------------------------
                0.00    0.00       1/1           subOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [36]
[39]     0.0    0.00    0.00       1         CMatrix::operator-(CMatrix const&) [39]
                0.00    0.00       1/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       1/1           CMatrix::operator-=(CMatrix const&) [138]
-----------------------------------------------
                0.00    0.00       1/1           addOperation(std::vector<CMatrix, std::allocator<CMatrix> >, int, int, std::string) [35]
[40]     0.0    0.00    0.00       1         CMatrix::operator+(CMatrix const&) [40]
                0.00    0.00       1/2205        CMatrix::CMatrix(CMatrix const&) [8]
                0.00    0.00       1/1           CMatrix::operator+=(CMatrix const&) [139]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator*=(CMatrix const&) [42]
[41]     0.0    0.00    0.00       1         CMatrix::mul(CMatrix const&) [41]
                0.00    0.00       1/4319        CMatrix::copy(CMatrix const&) [1]
                0.00    0.00       1/2052        CMatrix::CMatrix(int, int, int, double) [62]
                0.00    0.00       1/6438        CMatrix::~CMatrix() [59]
-----------------------------------------------
                0.00    0.00       1/1           CMatrix::operator*(CMatrix const&) [34]
[42]     0.0    0.00    0.00       1         CMatrix::operator*=(CMatrix const&) [42]
                0.00    0.00       1/1           CMatrix::mul(CMatrix const&) [41]
-----------------------------------------------
                0.00    0.00       1/50018       std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator(std::istream&) [148]
                0.00    0.00       1/50018       std::istreambuf_iterator<char, std::char_traits<char> >::istreambuf_iterator() [149]
                0.00    0.00    8334/50018       std::istreambuf_iterator<char, std::char_traits<char> >::operator++() [58]
                0.00    0.00   16674/50018       std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [50]
                0.00    0.00   25008/50018       std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [48]
[44]     0.0    0.00    0.00   50018         std::char_traits<char>::eof() [44]
-----------------------------------------------
                0.00    0.00   16674/41680       std::istreambuf_iterator<char, std::char_traits<char> >::_M_at_eof() const [50]
                0.00    0.00   25006/41680       std::istreambuf_iterator<char, std::char_traits<char> >::_M_get() const [48]
[45]     0.0    0.00    0.00   41680         std::char_traits<char>::eq_int_type(int const&, int const&) [45]
-----------------------------------------------
                0.00    0.00      20/33330       bool __gnu_cxx::operator==<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [111]
                0.00    0.00      24/33330       __gnu_cxx::__normal_iterator<char*, std::string>::difference_type __gnu_cxx::operator-<char*, std::string>(__gnu_cxx::__normal_iterator<char*, std::string> const&, __gnu_cxx::__normal_iterator<char*, std::string> const&) [108]
